rx_id,hcp_id,product,month,trx,nrx
2748.0,115,ProductA,2025-12-01,31.0,4.0
4152.0,173,ProductB,12/01/2025,46.0,4.0
2905.0,122,ProductA,2025-01-01,9.0,1.0
4094.0,171,ProductB,2025-02-01,17.0,1.0
1902.0,80,ProductA,2025-06-01,0.0,0.0
4061.0,170,ProductA,2025-05-01,18.0,1.0
1954.0,82,ProductA,2025-10-01,,5.0
1032.0,43,ProductB,12/01/2025,35.0,3.0
4601.0,192,ProductB,,56.0,7.0
3815.0,159,ProductB,2025-11-01,8.0,1.0
4017.0,168,ProductA,2025-09-01,71.0,10.0
4690.0,196,ProductA,2025-10-01,37.0,3.0
2424.0,101,,2025-12-01,3.0,0.0
4246.0,177,ProductB,2025-10-01,57.0,9.0
3563.0,149,ProductA,2025-11-01,47.0,10.0
4123.0,172,ProductB,2025-07-01,22.0,4.0
3320.0,139,ProductA,2025-08-01,47.0,7.0
764.0,32,ProductB,2025-08-01,81.0,17.0
2701.0,113,ProductB,2025-01-01,17.0,2.0
3.0,1,ProductA,2025-03-01,38.0,8.0
4501.0,188,ProductB,2025-01-01,23.0,3.0
1188.0,50,ProductA,2025-12-01,6.0,1.0
3619.0,151,ProductB,2025-07-01,25.0,2.0
994.0,42,ProductA,2025-10-01,32.0,4.0
3858.0,161,ProductB,2025-06-01,13.0,2.0
2806.0,117,,2025-10-01,36.0,8.0
3137.0,131,ProductB,2025-05-01,1.0,0.0
4750.0,198,ProductB,2025-10-01,21.0,3.0
4126.0,172,ProductB,2025-10-01,31.0,3.0
209.0,9,ProductB,2025-05-01,23.0,3.0
956.0,40,ProductB,2025-08-01,27.0,5.0
4671.0,195,ProductB,03/01/2025,41.0,5.0
2951.0,123,ProductB,2025-11-01,21.0,2.0
3929.0,164,ProductB,2025-05-01,12.0,1.0
2626.0,110,ProductA,2025-10-01,38.0,6.0
,94,ProductB,,40.0,7.0
1698.0,71,ProductB,2025-06-01,38.0,8.0
3690.0,154,ProductB,2025-06-01,32.0,7.0
67.0,3,ProductB,2025-07-01,30.0,3.0
1061.0,45,ProductA,2025-05-01,13.0,2.0
2904.0,121,ProductB,2025-12-01,,7.0
2601.0,109,ProductA,2025-09-01,39.0,4.0
1589.0,67,ProductA,2025-05-01,,4.0
1319.0,55,ProductB,2025-11-01,132.0,23.0
411.0,18,ProductA,2025-03-01,33.0,8.0
,146,ProductA,2025-12-01,,7.0
2795.0,117,ProductA,2025-11-01,44.0,6.0
809.0,34,ProductB,2025-05-01,17.0,2.0
2813.0,118,ProductA,2025-05-01,20.0,4.0
114.0,5,ProductB,06/01/2025,24.0,5.0
,10,ProductB,07/01/2025,,6.0
1780.0,75,ProductA,2025-04-01,,1.0
2877.0,120,ProductB,2025-09-01,44.0,5.0
1378.0,58,ProductA,2025-10-01,47.0,10.0
841.0,36,ProductA,2025-01-01,8.0,0.0
1416.0,59,ProductB,,73.0,14.0
1226.0,52,ProductA,2025-02-01,21.0,4.0
390.0,17,ProductA,06/01/2025,12.0,2.0
1613.0,68,ProductA,2025-05-01,62.0,12.0
2689.0,113,ProductA,2025-01-01,14.0,2.0
,195,ProductB,2025-01-01,,4.0
1412.0,59,ProductB,2025-08-01,52.0,9.0
528.0,22,ProductB,12/01/2025,25.0,5.0
1436.0,60,ProductB,2025-08-01,70.0,12.0
386.0,17,ProductA,2025-02-01,12.0,2.0
3572.0,149,ProductB,2025-08-01,50.0,
1832.0,77,ProductA,08/01/2025,51.0,7.0
2261.0,95,ProductA,2025-05-01,15.0,3.0
4168.0,174,ProductB,04/01/2025,26.0,4.0
1492.0,63,ProductA,,13.0,2.0
963.0,41,ProductA,2025-03-01,33.0,6.0
410.0,18,ProductA,2025-02-01,35.0,4.0
,128,ProductA,06/01/2025,13.0,
1633.0,69,ProductA,2025-01-01,33.0,7.0
788.0,33,ProductB,2025-08-01,47.0,5.0
3169.0,133,ProductA,2025-01-01,9.0,1.0
1344.0,56,ProductB,2025-12-01,76.0,13.0
3367.0,141,ProductA,2025-07-01,21.0,2.0
951.0,40,ProductB,2025-03-01,19.0,3.0
3096.0,129,ProductB,2025-12-01,48.0,7.0
4748.0,198,ProductB,08/01/2025,17.0,3.0
3807.0,159,ProductB,2025-03-01,16.0,3.0
4511.0,188,ProductB,2025-11-01,27.0,6.0
4231.0,177,ProductA,2025-07-01,40.0,9.0
24.0,1,ProductB,2025-12-01,170.0,30.0
3796.0,159,ProductA,2025-04-01,13.0,3.0
526.0,22,ProductB,10/01/2025,27.0,5.0
3427.0,143,ProductB,2025-07-01,0.0,0.0
4503.0,188,ProductB,2025-03-01,32.0,7.0
1566.0,66,ProductA,,39.0,7.0
1174.0,49,ProductB,2025-10-01,13.0,1.0
1805.0,76,ProductA,2025-05-01,25.0,3.0
2106.0,88,ProductB,06/01/2025,46.0,4.0
1126.0,47,ProductB,2025-10-01,64.0,14.0
1230.0,52,ProductA,2025-06-01,28.0,5.0
,100,ProductA,2025-11-01,36.0,6.0
2274.0,95,ProductB,06/01/2025,12.0,2.0
4323.0,181,ProductA,2025-03-01,25.0,5.0
3640.0,152,ProductB,2025-04-01,26.0,3.0
4.0,1,ProductA,2025-04-01,44.0,
309.0,13,,2025-09-01,,4.0
400.0,17,ProductB,2025-04-01,16.0,3.0
2136.0,89,ProductB,2025-12-01,12.0,1.0
4520.0,189,ProductA,2025-08-01,6.0,0.0
2834.0,119,ProductA,02/01/2025,31.0,6.0
2420.0,101,ProductB,2025-08-01,8.0,1.0
2860.0,120,ProductA,,35.0,8.0
2716.0,114,ProductA,2025-04-01,91.0,15.0
2719.0,114,ProductA,07/01/2025,152.0,29.0
259.0,11,ProductB,07/01/2025,19.0,2.0
4615.0,193,ProductA,2025-07-01,24.0,5.0
1432.0,60,ProductB,2025-04-01,56.0,13.0
489.0,21,ProductA,2025-09-01,24.0,3.0
836.0,35,ProductB,2025-08-01,64.0,
3257.0,136,ProductB,05/01/2025,60.0,9.0
2530.0,106,ProductA,10/01/2025,58.0,6.0
3099.0,130,,2025-03-01,13.0,2.0
3788.0,158,ProductB,2025-08-01,51.0,10.0
2033.0,85,ProductB,2025-05-01,9.0,2.0
1870.0,78,ProductB,2025-10-01,47.0,5.0
2781.0,116,ProductB,2025-09-01,41.0,5.0
,115,ProductB,2025-09-01,13.0,1.0
2031.0,85,,2025-03-01,8.0,1.0
1940.0,81,ProductB,2025-08-01,31.0,6.0
969.0,41,ProductA,2025-09-01,34.0,5.0
3247.0,136,ProductA,2025-07-01,57.0,14.0
,156,ProductB,2025-08-01,16.0,2.0
1915.0,80,ProductB,2025-07-01,0.0,0.0
4576.0,191,ProductB,2025-04-01,21.0,3.0
4060.0,170,ProductA,2025-04-01,20.0,2.0
1374.0,58,ProductA,2025-06-01,31.0,4.0
2586.0,108,ProductB,2025-06-01,28.0,5.0
4736.0,198,ProductA,2025-08-01,39.0,5.0
4255.0,178,ProductA,2025-07-01,72.0,17.0
3712.0,155,ProductB,2025-04-01,31.0,3.0
787.0,33,ProductB,2025-07-01,47.0,11.0
912.0,38,ProductB,2025-12-01,0.0,0.0
96.0,4,ProductB,2025-12-01,79.0,8.0
382.0,16,ProductB,2025-10-01,10.0,1.0
1581.0,66,ProductB,2025-09-01,60.0,7.0
4566.0,191,ProductA,2025-06-01,24.0,5.0
953.0,40,ProductB,,17.0,3.0
1510.0,63,ProductB,,16.0,2.0
2089.0,88,ProductA,2025-01-01,29.0,6.0
4732.0,198,ProductA,2025-04-01,36.0,8.0
736.0,31,,2025-04-01,18.0,1.0
1367.0,57,ProductB,2025-11-01,11.0,2.0
388.0,17,ProductA,2025-04-01,14.0,3.0
1916.0,80,ProductB,2025-08-01,0.0,0.0
469.0,20,ProductB,2025-01-01,,1.0
3326.0,139,ProductB,2025-02-01,27.0,3.0
1873.0,79,ProductA,2025-01-01,19.0,2.0
3163.0,132,ProductB,2025-07-01,19.0,3.0
4572.0,191,ProductA,2025-12-01,29.0,7.0
1557.0,65,ProductB,2025-09-01,51.0,12.0
2007.0,84,ProductB,2025-03-01,12.0,1.0
3715.0,155,ProductB,2025-07-01,46.0,6.0
,85,ProductB,2025-11-01,7.0,0.0
1905.0,80,ProductA,2025-09-01,0.0,0.0
740.0,31,ProductB,,18.0,2.0
4586.0,192,ProductA,2025-02-01,44.0,10.0
509.0,22,ProductA,2025-05-01,34.0,6.0
792.0,33,ProductB,2025-12-01,57.0,12.0
3459.0,145,ProductA,03/01/2025,26.0,4.0
970.0,41,ProductA,2025-10-01,35.0,7.0
2176.0,91,ProductB,2025-04-01,,10.0
2139.0,90,ProductA,03/01/2025,30.0,4.0
2981.0,125,ProductA,2025-05-01,51.0,9.0
31.0,2,ProductA,2025-07-01,48.0,10.0
350.0,15,ProductB,2025-02-01,10.0,1.0
4104.0,171,ProductB,2025-12-01,13.0,2.0
4393.0,184,ProductA,2025-01-01,34.0,5.0
2738.0,115,ProductA,2025-02-01,20.0,2.0
2016.0,84,ProductB,2025-12-01,4.0,0.0
3416.0,143,ProductA,2025-08-01,20.0,3.0
3764.0,157,ProductB,2025-08-01,34.0,6.0
1743.0,73,ProductB,2025-03-01,23.0,2.0
2191.0,92,ProductA,2025-07-01,35.0,6.0
240.0,10,ProductB,2025-12-01,50.0,9.0
2437.0,102,ProductB,2025-01-01,11.0,1.0
1418.0,60,ProductA,2025-02-01,41.0,8.0
2001.0,84,ProductA,2025-09-01,14.0,
3226.0,135,ProductA,2025-10-01,19.0,2.0
1114.0,47,ProductA,2025-10-01,48.0,9.0
633.0,27,ProductA,2025-09-01,15.0,1.0
967.0,41,ProductA,2025-07-01,37.0,6.0
319.0,14,ProductA,2025-07-01,0.0,0.0
4694.0,196,ProductB,2025-02-01,27.0,5.0
1986.0,83,ProductB,2025-06-01,49.0,10.0
2135.0,89,ProductB,2025-11-01,13.0,3.0
1233.0,52,ProductA,2025-09-01,26.0,3.0
2778.0,116,ProductB,2025-06-01,36.0,6.0
2900.0,121,ProductB,2025-08-01,34.0,5.0
3759.0,157,ProductB,2025-03-01,45.0,9.0
4548.0,190,ProductA,2025-12-01,0.0,0.0
3199.0,134,ProductA,2025-07-01,43.0,5.0
4389.0,183,ProductB,2025-09-01,8.0,1.0
1751.0,73,ProductB,2025-11-01,43.0,8.0
1127.0,47,ProductB,,62.0,14.0
2449.0,103,ProductA,2025-01-01,16.0,3.0
1475.0,62,ProductA,2025-11-01,45.0,4.0
742.0,31,ProductB,2025-10-01,27.0,2.0
791.0,33,ProductB,2025-11-01,57.0,7.0
2435.0,102,ProductA,2025-11-01,35.0,6.0
980.0,41,ProductB,2025-08-01,48.0,10.0
39.0,2,ProductB,2025-03-01,22.0,3.0
2480.0,104,ProductA,2025-08-01,18.0,3.0
2680.0,112,ProductB,2025-04-01,31.0,4.0
684.0,29,,,21.0,3.0
168.0,7,ProductB,2025-12-01,61.0,14.0
2390.0,100,ProductB,2025-02-01,23.0,2.0
4164.0,174,,2025-12-01,50.0,10.0
346.0,15,ProductA,2025-10-01,8.0,1.0
609.0,26,ProductA,2025-09-01,26.0,
3359.0,140,ProductB,2025-11-01,21.0,2.0
3471.0,145,ProductB,2025-03-01,37.0,7.0
1160.0,49,ProductA,2025-08-01,,4.0
2809.0,118,ProductA,01/01/2025,9.0,1.0
2207.0,92,ProductB,2025-11-01,74.0,16.0
2155.0,90,ProductB,2025-07-01,28.0,
918.0,39,ProductA,06/01/2025,,0.0
3313.0,139,ProductA,2025-01-01,40.0,5.0
1351.0,57,ProductA,2025-07-01,16.0,2.0
138.0,6,ProductB,,36.0,6.0
2323.0,97,ProductB,2025-07-01,27.0,3.0
4356.0,182,ProductA,2025-12-01,18.0,2.0
3595.0,150,ProductB,2025-07-01,28.0,4.0
3183.0,133,ProductB,2025-03-01,19.0,2.0
3516.0,147,ProductA,2025-12-01,5.0,1.0
3855.0,161,ProductB,2025-03-01,17.0,3.0
2868.0,120,ProductA,2025-12-01,47.0,10.0
2177.0,91,ProductB,2025-05-01,39.0,8.0
1246.0,52,ProductB,2025-10-01,17.0,2.0
2708.0,113,ProductB,2025-08-01,23.0,3.0
1971.0,83,ProductA,2025-03-01,37.0,7.0
2831.0,118,ProductB,2025-11-01,22.0,3.0
4133.0,173,ProductA,05/01/2025,23.0,2.0
933.0,39,ProductB,2025-09-01,2.0,0.0
667.0,28,ProductB,2025-07-01,8.0,1.0
762.0,32,ProductB,2025-06-01,82.0,12.0
578.0,25,ProductA,2025-02-01,28.0,
3641.0,152,ProductB,2025-05-01,29.0,3.0
3959.0,165,ProductB,2025-11-01,41.0,5.0
3920.0,164,ProductA,2025-08-01,11.0,2.0
128.0,6,ProductA,2025-08-01,36.0,8.0
1275.0,54,ProductA,2025-03-01,28.0,4.0
2444.0,102,ProductB,2025-08-01,15.0,2.0
3756.0,157,ProductA,2025-12-01,65.0,14.0
1775.0,74,ProductB,2025-11-01,36.0,5.0
4510.0,188,ProductB,10/01/2025,25.0,5.0
2665.0,112,ProductA,2025-01-01,28.0,6.0
1556.0,65,ProductB,2025-08-01,49.0,10.0
50.0,3,ProductA,2025-02-01,,2.0
854.0,36,ProductB,2025-02-01,11.0,2.0
1280.0,54,ProductA,2025-08-01,37.0,8.0
939.0,40,ProductA,2025-03-01,20.0,2.0
3570.0,149,ProductB,2025-06-01,,8.0
2335.0,98,ProductA,2025-07-01,34.0,3.0
3948.0,165,ProductA,2025-12-01,43.0,5.0
2009.0,84,,2025-05-01,6.0,1.0
3999.0,167,,03/01/2025,50.0,10.0
2043.0,86,ProductA,2025-03-01,25.0,2.0
,174,ProductB,2025-05-01,26.0,6.0
4106.0,172,,2025-02-01,,1.0
2782.0,116,ProductB,2025-10-01,48.0,6.0
3686.0,154,ProductB,2025-02-01,32.0,7.0
4414.0,184,ProductB,2025-10-01,86.0,17.0
1603.0,67,ProductB,2025-07-01,31.0,5.0
2711.0,113,ProductB,2025-11-01,28.0,
1404.0,59,ProductA,2025-12-01,44.0,7.0
4219.0,176,ProductB,2025-07-01,33.0,7.0
497.0,21,ProductB,,27.0,5.0
34.0,2,ProductA,2025-10-01,61.0,12.0
3136.0,131,ProductB,2025-04-01,1.0,0.0
3820.0,160,ProductA,2025-04-01,31.0,3.0
448.0,19,ProductB,2025-04-01,14.0,2.0
2014.0,84,ProductB,2025-10-01,4.0,0.0
1406.0,59,ProductB,2025-02-01,41.0,7.0
2056.0,86,ProductB,2025-04-01,31.0,6.0
2417.0,101,ProductB,2025-05-01,9.0,0.0
1927.0,81,ProductA,2025-07-01,19.0,
,190,ProductB,2025-12-01,6.0,0.0
3487.0,146,ProductA,2025-07-01,58.0,11.0
2213.0,93,ProductA,2025-05-01,15.0,3.0
1777.0,75,ProductA,2025-01-01,0.0,0.0
3127.0,131,ProductA,2025-07-01,,0.0
2267.0,95,ProductA,2025-11-01,,4.0
1967.0,82,ProductB,2025-11-01,60.0,13.0
505.0,22,,,18.0,3.0
1575.0,66,ProductB,2025-03-01,53.0,8.0
3878.0,162,ProductB,2025-02-01,42.0,4.0
1137.0,48,ProductA,09/01/2025,42.0,9.0
1825.0,77,ProductA,2025-01-01,25.0,
1206.0,51,ProductA,06/01/2025,34.0,4.0
1608.0,67,ProductB,12/01/2025,55.0,11.0
196.0,9,ProductA,2025-04-01,19.0,4.0
4745.0,198,ProductB,2025-05-01,20.0,
3116.0,130,ProductB,2025-08-01,27.0,2.0
341.0,15,ProductA,2025-05-01,1.0,0.0
1198.0,50,ProductB,2025-10-01,15.0,1.0
4546.0,190,ProductA,2025-10-01,0.0,0.0
102.0,5,ProductA,,12.0,2.0
4361.0,182,ProductB,2025-05-01,14.0,2.0
3206.0,134,ProductB,2025-02-01,26.0,2.0
3246.0,136,ProductA,2025-06-01,51.0,5.0
3884.0,162,ProductB,2025-08-01,59.0,13.0
2220.0,93,ProductA,12/01/2025,11.0,2.0
2181.0,91,ProductB,09/01/2025,45.0,8.0
704.0,30,ProductA,2025-08-01,15.0,2.0
,107,ProductA,2025-04-01,56.0,6.0
1897.0,80,ProductA,2025-01-01,4.0,0.0
2931.0,123,ProductA,2025-03-01,37.0,4.0
1193.0,50,ProductB,2025-05-01,0.0,0.0
,127,ProductA,2025-08-01,16.0,2.0
3154.0,132,ProductA,,37.0,7.0
2674.0,112,ProductA,2025-10-01,61.0,6.0
1918.0,80,ProductB,2025-10-01,0.0,0.0
2922.0,122,ProductB,2025-06-01,21.0,5.0
437.0,19,ProductA,2025-05-01,20.0,4.0
3264.0,136,,2025-12-01,85.0,19.0
1984.0,83,,04/01/2025,,9.0
1977.0,83,ProductA,2025-09-01,40.0,4.0
,142,ProductA,2025-02-01,26.0,4.0
,61,ProductA,2025-01-01,17.0,2.0
4357.0,182,ProductB,,15.0,3.0
1025.0,43,ProductB,2025-05-01,26.0,3.0
3628.0,152,ProductA,2025-04-01,8.0,1.0
3561.0,149,ProductA,,41.0,9.0
1081.0,46,ProductA,2025-01-01,8.0,1.0
4183.0,175,ProductA,2025-07-01,,7.0
3864.0,161,ProductB,12/01/2025,15.0,2.0
1458.0,61,ProductB,2025-06-01,20.0,4.0
3529.0,148,ProductA,01/01/2025,5.0,1.0
3719.0,155,ProductB,2025-11-01,50.0,10.0
3309.0,138,ProductB,2025-09-01,22.0,5.0
4458.0,186,ProductB,,20.0,3.0
4469.0,187,ProductA,2025-05-01,20.0,4.0
363.0,16,ProductA,2025-03-01,26.0,
1043.0,44,ProductA,2025-11-01,23.0,3.0
3053.0,128,ProductA,2025-05-01,12.0,
3279.0,137,ProductB,2025-03-01,24.0,5.0
1415.0,59,ProductB,2025-11-01,69.0,7.0
3317.0,139,ProductA,05/01/2025,50.0,5.0
1990.0,83,ProductB,2025-10-01,64.0,14.0
3661.0,153,ProductB,2025-01-01,18.0,2.0
1037.0,44,ProductA,2025-05-01,18.0,4.0
4456.0,186,ProductB,2025-04-01,,1.0
1527.0,64,ProductB,2025-03-01,15.0,2.0
1579.0,66,ProductB,2025-07-01,52.0,5.0
3278.0,137,ProductB,2025-02-01,20.0,3.0
987.0,42,ProductA,2025-03-01,27.0,5.0
2970.0,124,ProductB,,1.0,0.0
1663.0,70,ProductA,2025-07-01,18.0,2.0
,16,ProductB,2025-01-01,18.0,3.0
4621.0,193,ProductB,2025-01-01,30.0,4.0
2238.0,94,ProductA,2025-06-01,8.0,0.0
3778.0,158,ProductA,2025-10-01,44.0,9.0
1373.0,58,ProductA,2025-05-01,35.0,7.0
1370.0,58,ProductA,2025-02-01,32.0,3.0
2464.0,103,ProductB,2025-04-01,20.0,2.0
2825.0,118,ProductB,2025-05-01,15.0,
2518.0,105,ProductB,2025-10-01,31.0,4.0
3481.0,146,ProductA,2025-01-01,38.0,6.0
4135.0,173,ProductA,2025-07-01,26.0,5.0
4554.0,190,ProductB,2025-06-01,17.0,2.0
1059.0,45,ProductA,2025-03-01,6.0,0.0
46.0,2,ProductB,2025-10-01,57.0,5.0
1618.0,68,ProductA,10/01/2025,63.0,7.0
3011.0,126,ProductA,2025-11-01,131.0,16.0
1390.0,58,ProductB,10/01/2025,19.0,3.0
4320.0,180,ProductB,2025-12-01,75.0,14.0
657.0,28,ProductA,09/01/2025,29.0,5.0
25.0,2,ProductA,2025-01-01,30.0,3.0
3803.0,159,,2025-11-01,11.0,1.0
,111,ProductB,2025-02-01,9.0,1.0
618.0,26,,2025-06-01,17.0,
202.0,9,ProductA,2025-10-01,18.0,4.0
3617.0,151,ProductB,2025-05-01,29.0,5.0
3783.0,158,ProductB,2025-03-01,40.0,9.0
3280.0,137,ProductB,2025-04-01,22.0,2.0
4570.0,191,ProductA,10/01/2025,24.0,5.0
3828.0,160,ProductA,2025-12-01,27.0,
4550.0,190,ProductB,2025-02-01,,2.0
1196.0,50,ProductB,2025-08-01,7.0,1.0
1617.0,68,ProductA,2025-09-01,56.0,12.0
4607.0,192,ProductB,2025-11-01,100.0,17.0
1281.0,54,ProductA,2025-09-01,39.0,8.0
1482.0,62,ProductB,2025-06-01,36.0,6.0
2282.0,96,ProductA,2025-02-01,1.0,0.0
4708.0,197,ProductA,2025-04-01,25.0,6.0
1394.0,59,ProductA,2025-02-01,30.0,6.0
4431.0,185,ProductB,2025-03-01,31.0,3.0
4580.0,191,ProductB,2025-08-01,29.0,5.0
2471.0,103,ProductB,2025-11-01,30.0,4.0
2546.0,107,ProductA,2025-02-01,50.0,8.0
2280.0,95,ProductB,2025-12-01,2.0,0.0
1789.0,75,ProductB,2025-01-01,4.0,0.0
503.0,21,ProductB,2025-11-01,46.0,8.0
1110.0,47,ProductA,2025-06-01,,4.0
4329.0,181,ProductA,2025-09-01,40.0,8.0
3695.0,154,ProductB,2025-11-01,41.0,9.0
923.0,39,ProductA,2025-11-01,4.0,0.0
710.0,30,ProductB,,11.0,1.0
4139.0,173,ProductA,2025-11-01,42.0,6.0
2002.0,84,ProductA,2025-10-01,12.0,
3300.0,138,ProductA,2025-12-01,,0.0
3593.0,150,ProductB,2025-05-01,,4.0
752.0,32,ProductA,2025-08-01,71.0,7.0
1900.0,80,ProductA,2025-04-01,0.0,0.0
,12,ProductA,2025-11-01,30.0,6.0
1382.0,58,ProductB,2025-02-01,17.0,2.0
3702.0,155,ProductA,2025-06-01,39.0,
4355.0,182,ProductA,2025-11-01,16.0,2.0
3065.0,128,ProductB,2025-05-01,16.0,1.0
3035.0,127,ProductA,2025-11-01,17.0,2.0
3931.0,164,ProductB,07/01/2025,11.0,1.0
2687.0,112,ProductB,2025-11-01,38.0,5.0
729.0,31,ProductA,2025-09-01,15.0,1.0
3082.0,129,ProductA,2025-10-01,35.0,7.0
4276.0,179,ProductA,2025-04-01,28.0,5.0
2507.0,105,ProductA,,32.0,6.0
2021.0,85,ProductA,2025-05-01,15.0,3.0
4584.0,191,ProductB,2025-12-01,44.0,5.0
567.0,24,ProductB,2025-03-01,17.0,3.0
628.0,27,ProductA,2025-04-01,18.0,1.0
2755.0,115,,2025-07-01,13.0,1.0
1690.0,71,ProductA,2025-10-01,33.0,4.0
3568.0,149,ProductB,2025-04-01,41.0,6.0
1451.0,61,ProductA,,,4.0
700.0,30,ProductA,2025-04-01,15.0,3.0
3743.0,156,ProductB,2025-11-01,21.0,4.0
4508.0,188,ProductB,2025-08-01,22.0,4.0
741.0,31,,2025-09-01,17.0,4.0
4583.0,191,ProductB,2025-11-01,44.0,4.0
1269.0,53,ProductB,2025-09-01,15.0,1.0
117.0,5,ProductB,2025-09-01,24.0,4.0
,107,ProductA,2025-10-01,103.0,24.0
107.0,5,ProductA,2025-11-01,4.0,0.0
1387.0,58,ProductB,2025-07-01,13.0,2.0
3371.0,141,ProductA,2025-11-01,28.0,3.0
1796.0,75,ProductB,2025-08-01,3.0,0.0
2714.0,114,ProductA,2025-02-01,66.0,14.0
1055.0,44,ProductB,2025-11-01,15.0,1.0
2679.0,112,ProductB,2025-03-01,20.0,3.0
287.0,12,,2025-11-01,19.0,2.0
337.0,15,ProductA,2025-01-01,3.0,0.0
3711.0,155,ProductB,2025-03-01,28.0,3.0
,107,,2025-09-01,98.0,10.0
201.0,9,ProductA,2025-09-01,20.0,2.0
1463.0,61,,2025-11-01,22.0,4.0
3209.0,134,ProductB,2025-05-01,40.0,4.0
3030.0,127,,2025-06-01,12.0,2.0
2758.0,115,ProductB,2025-10-01,11.0,2.0
3997.0,167,ProductB,2025-01-01,43.0,4.0
2498.0,105,ProductA,2025-02-01,24.0,3.0
4592.0,192,ProductA,2025-08-01,75.0,10.0
164.0,7,ProductB,2025-08-01,35.0,5.0
370.0,16,ProductA,10/01/2025,25.0,5.0
3744.0,156,ProductB,2025-12-01,12.0,2.0
2649.0,111,ProductA,2025-09-01,0.0,0.0
4765.0,199,ProductB,2025-01-01,20.0,3.0
4298.0,180,ProductA,2025-02-01,35.0,5.0
1771.0,74,ProductB,2025-07-01,,7.0
3776.0,158,ProductA,2025-08-01,37.0,7.0
3137.0,131,ProductB,2025-05-01,1.0,0.0
573.0,24,ProductB,2025-09-01,18.0,4.0
3021.0,126,ProductB,2025-09-01,101.0,
2907.0,122,ProductA,2025-03-01,10.0,1.0
3701.0,155,ProductA,2025-05-01,35.0,3.0
4345.0,182,ProductA,2025-01-01,10.0,1.0
294.0,13,ProductA,06/01/2025,41.0,6.0
3706.0,155,ProductA,2025-10-01,48.0,11.0
1727.0,72,ProductB,2025-11-01,133.0,33.0
1138.0,48,ProductA,2025-10-01,40.0,6.0
3613.0,151,ProductB,2025-01-01,27.0,6.0
1240.0,52,ProductB,2025-04-01,26.0,5.0
343.0,15,ProductA,2025-07-01,3.0,0.0
4569.0,191,ProductA,09/01/2025,25.0,4.0
,124,ProductB,2025-08-01,8.0,1.0
3014.0,126,ProductB,2025-02-01,50.0,7.0
4353.0,182,ProductA,,13.0,1.0
3470.0,145,ProductB,2025-02-01,39.0,8.0
2521.0,106,ProductA,2025-01-01,35.0,
4682.0,196,ProductA,2025-02-01,21.0,5.0
486.0,21,,2025-06-01,14.0,3.0
2260.0,95,ProductA,2025-04-01,,2.0
4238.0,177,ProductB,,39.0,8.0
706.0,30,ProductA,2025-10-01,11.0,1.0
2506.0,105,ProductA,2025-10-01,25.0,3.0
871.0,37,ProductA,2025-07-01,44.0,8.0
2892.0,121,ProductA,2025-12-01,61.0,11.0
118.0,5,ProductB,2025-10-01,18.0,1.0
876.0,37,ProductA,2025-12-01,68.0,7.0
673.0,29,ProductA,2025-01-01,17.0,1.0
1473.0,62,ProductA,2025-09-01,35.0,4.0
3761.0,157,ProductB,2025-05-01,45.0,10.0
187.0,8,ProductB,2025-07-01,54.0,8.0
758.0,32,ProductB,2025-02-01,63.0,13.0
2702.0,113,ProductB,2025-02-01,18.0,4.0
2751.0,115,ProductB,2025-03-01,17.0,3.0
3107.0,130,ProductA,2025-11-01,32.0,5.0
1400.0,59,ProductA,2025-08-01,40.0,4.0
2200.0,92,ProductB,2025-04-01,40.0,5.0
2995.0,125,ProductB,2025-07-01,73.0,16.0
879.0,37,ProductB,2025-03-01,17.0,3.0
1657.0,70,ProductA,2025-01-01,16.0,3.0
1054.0,44,ProductB,10/01/2025,12.0,2.0
2017.0,85,ProductA,2025-01-01,14.0,3.0
1632.0,68,ProductB,2025-12-01,50.0,7.0
1297.0,55,ProductA,2025-01-01,36.0,4.0
1934.0,81,ProductB,02/01/2025,24.0,5.0
4172.0,174,ProductB,2025-08-01,33.0,5.0
1489.0,63,ProductA,2025-01-01,7.0,1.0
,45,ProductB,04/01/2025,,2.0
3911.0,163,ProductB,2025-11-01,27.0,3.0
2473.0,104,ProductA,2025-01-01,12.0,2.0
1921.0,81,ProductA,2025-01-01,20.0,2.0
2412.0,101,ProductA,2025-12-01,19.0,1.0
,156,ProductA,2025-06-01,26.0,4.0
3412.0,143,ProductA,2025-04-01,15.0,3.0
938.0,40,ProductA,2025-02-01,15.0,1.0
4253.0,178,ProductA,2025-05-01,54.0,11.0
1252.0,53,,2025-04-01,21.0,2.0
1480.0,62,ProductB,2025-04-01,32.0,3.0
1133.0,48,ProductA,2025-05-01,34.0,
2756.0,115,ProductB,08/01/2025,11.0,1.0
4348.0,182,ProductA,04/01/2025,12.0,2.0
4609.0,193,ProductA,2025-01-01,25.0,3.0
1345.0,57,ProductA,2025-01-01,20.0,4.0
3957.0,165,ProductB,2025-09-01,42.0,9.0
2121.0,89,ProductA,2025-09-01,28.0,5.0
4388.0,183,,2025-08-01,7.0,1.0
4453.0,186,ProductB,,23.0,
2494.0,104,ProductB,2025-10-01,6.0,0.0
4710.0,197,ProductA,2025-06-01,35.0,6.0
1952.0,82,ProductA,2025-08-01,35.0,6.0
1250.0,53,ProductA,2025-02-01,20.0,3.0
351.0,15,ProductB,2025-03-01,9.0,1.0
3974.0,166,ProductB,2025-02-01,27.0,4.0
4604.0,192,ProductB,2025-08-01,92.0,16.0
